Session Start,Session End,Total Sleep Duration (hrs),Average HRV (ms),Date,Awake Duration (hrs),REM Duration (hrs),Core Duration (hrs),Deep Duration (hrs),Total Steps,Total Standing Hours,Total Basal Energy Burned (kcal),Total Active Energy Burned (kcal),Total Exercise Minutes
,,,,2024-05-25,,,,,8744.0,12.0,1691.252,296.9610000000001,2.0
,,,,2024-05-26,,,,,22634.0,14.0,1686.2160000000001,567.1570000000003,15.0
2024-05-27 01:28:54-07:00,2024-05-27 08:17:54-07:00,6.816666666666666,28.9093,2024-05-27,0.13333333333333333,1.3416666666666668,3.966666666666667,1.375,15409.0,12.0,1726.3620000000012,443.0550000000002,34.0
2024-05-28 01:04:44-07:00,2024-05-28 08:52:44-07:00,7.8,54.3585,2024-05-28,0.425,1.525,5.058333333333334,0.7916666666666666,14677.0,9.0,1670.357,275.4740000000001,22.0
,,,,2024-05-29,,,,,22449.0,12.0,1755.765,497.21,51.0
,,,,2024-05-30,,,,,8058.0,7.0,1663.2790000000007,197.39399999999992,9.0
2024-05-31 02:38:18-07:00,2024-05-31 09:52:48-07:00,7.241666666666666,,2024-05-31,0.08333333333333333,1.8333333333333333,4.308333333333334,1.0166666666666666,20169.0,11.0,1683.995999999997,493.4890000000001,23.0
,,,,2024-06-01,,,,,23197.0,17.0,1432.1809999999991,607.8999999999994,20.0
2024-06-02 00:34:23-07:00,2024-06-02 10:30:23-07:00,9.933333333333334,28.671799999999998,2024-06-02,0.8166666666666668,2.1083333333333334,5.708333333333333,1.3,9027.0,8.0,1714.311,213.74000000000004,12.0
2024-06-03 01:48:25-07:00,2024-06-03 08:51:55-07:00,7.058333333333334,,2024-06-03,0.11666666666666667,1.6166666666666667,4.5,0.825,7581.0,,1651.32,47.952000000000005,1.0
,,,,2024-06-04,,,,,10361.0,6.0,1670.4540000000002,161.47800000000007,7.0
,,,,2024-06-05,,,,,8107.0,6.0,1651.9109999999996,161.71700000000007,1.0
,,,,2024-06-06,0.06666666666666667,,0.5333333333333334,,24354.0,12.0,1685.2819999999979,467.8420000000001,11.0
2024-06-06 23:27:57-07:00,2024-06-07 08:43:27-07:00,9.258333333333333,42.333933333333334,2024-06-07,0.3,1.5499999999999998,6.058333333333334,0.75,10222.0,8.0,1684.6939999999972,340.04499999999996,38.0
2024-06-08 01:03:28-07:00,2024-06-08 09:25:28-07:00,8.366666666666667,36.0164,2024-06-08,0.55,1.1833333333333333,6.108333333333333,0.5249999999999999,3354.0,1.0,1633.2700000000007,76.933,4.0
2024-06-09 01:21:32-07:00,2024-06-09 10:40:32-07:00,9.316666666666666,36.43085,2024-06-09,0.65,2.1833333333333336,5.441666666666666,1.0416666666666665,1619.0,2.0,1652.9120000000005,49.102000000000004,2.0
2024-06-10 01:03:19-07:00,2024-06-10 09:18:49-07:00,8.258333333333333,43.42315,2024-06-10,0.3416666666666667,1.65,5.158333333333333,1.1083333333333334,7730.0,15.0,1736.7189999999994,382.20799999999997,4.0
2024-06-11 01:34:25-07:00,2024-06-11 08:58:25-07:00,7.4,35.37675,2024-06-11,0.35833333333333334,1.6416666666666666,5.116666666666666,0.2833333333333333,16692.0,14.0,1766.7869999999996,467.45,28.0
,,,,2024-06-12,,,,,30277.0,9.0,1633.025,456.8680000000004,40.0
2024-06-13 02:06:46-07:00,2024-06-13 08:13:16-07:00,6.108333333333333,21.5059,2024-06-13,0.45,0.6916666666666667,4.408333333333333,0.5583333333333333,37879.0,15.0,1755.9869999999958,912.4620000000001,64.0
,,,,2024-06-14,,,,,25315.0,14.0,1760.403999999999,858.8880000000007,91.0
2024-06-15 01:52:55-07:00,2024-06-15 08:32:55-07:00,6.666666666666667,46.7395,2024-06-15,1.0,0.825,3.375,1.4666666666666666,30711.0,14.0,1714.5359999999976,675.7729999999993,57.0
,,,,2024-06-16,,,,,12454.0,13.0,1706.7559999999976,281.928,7.0
2024-06-17 01:30:03-07:00,2024-06-17 05:35:03-07:00,4.083333333333333,27.3321,2024-06-17,0.20833333333333334,0.5333333333333333,2.666666666666667,0.675,19854.0,15.0,1700.458999999996,643.6729999999997,53.0
,,,,2024-06-18,,,,,6426.0,,594.7699999999999,2.867,1.0
,,,,2024-06-19,,,,,25375.0,9.0,932.3140000000003,534.2049999999997,77.0
,,,,2024-06-20,,,,,7348.0,8.0,1617.791999999999,164.59000000000015,7.0
2024-06-21 01:36:38-07:00,2024-06-21 08:06:08-07:00,6.491666666666666,39.1374,2024-06-21,0.15000000000000002,1.2750000000000001,3.7,1.3666666666666667,10195.0,8.0,1191.7989999999993,277.496,21.0
,,,,2024-06-22,,,,,2547.0,,,,
